3202,4495	1820,3260
3202,4495	119,7938
3202,4495	3054,7775
3202,4495	3640,6804
3202,4495	239,2958
3202,4495	1616,7331
3202,4495	2870,6254
3202,4495	3903,4678
3202,4495	3098,5102
3202,4495	1960,5801
3202,4495	2,5543
3202,4495	963,9592
3202,4495	3611,6382
3202,4495	36,4214
3202,4495	265,5654
3202,4495	1666,3837
3202,4495	2714,4978
3202,4495	2971,5356
3202,4495	1003,8844
3202,4495	4473,4594
3202,4495	1512,8629
3202,4495	2607,6748
3202,4495	2672,3888
3202,4495	1026,9967
3202,4495	5127,3484
3202,4495	1727,4482
3202,4495	930,5335
3202,4495	856,3128
3202,4495	3867,4268
3202,4495	3658,4858
3202,4495	3241,7060
3202,4495	1655,4046
3202,4495	4716,4858
3202,4495	3743,6622
3202,4495	3234,5542
3202,4495	126,9113
3202,4495	3190,6270
3202,4495	3199,3107
3202,4495	3894,4378
3202,4495	407,3818
3202,4495	719,8043
3202,4495	3406,5706
3202,4495	1551,2731
3202,4495	3477,3282
3202,4495	2341,8577
3202,4495	1908,3569
3202,4495	807,3843
3202,4495	3110,3093
3202,4495	1998,8749
3202,4495	2368,5276
3202,4495	909,4325
3202,4495	1251,7886
3202,4495	1842,7200
3202,4495	3670,2976
3202,4495	1936,5113
3202,4495	442,5277
3202,4495	482,4684
3202,4495	2831,6739
3202,4495	1866,5822
3202,4495	3145,7595
3202,4495	1636,3798
3202,4495	1648,5922
3202,4495	1488,7936
3202,4495	1328,6042
3202,4495	1759,4281
3202,4495	1713,4120
3202,4495	2760,6507
3202,4495	1860,9084
3202,4495	3571,4133
3202,4495	465,7899
3202,4495	3565,6170
3202,4495	1151,4368
3202,4495	3574,4948
3202,4495	1035,4999
3202,4495	4122,3252
3202,4495	455,3041
3202,4495	1575,7693
3202,4495	2090,8723
4297,1061	5019,11
4297,1061	4081,2351
4297,1061	5412,2276
4297,1061	4262,2675
4297,1061	3962,105
4297,1061	4191,1539
4297,1061	4314,682
4297,1061	5906,1253
4297,1061	4382,641
4297,1061	4023,2858
4297,1061	4458,920
4297,1061	4875,3038
4297,1061	4116,777
4297,1061	4129,807
4297,1061	4133,1181
4297,1061	4361,2313
4297,1061	5614,1984
4297,1061	4735,2766
4297,1061	4567,2763
4297,1061	5676,16
4297,1061	4296,2919
4297,1061	4994,1727
4297,1061	5439,82
4297,1061	6067,1173
4297,1061	3542,1846
4297,1061	6210,415
4297,1061	3954,1242
4297,1061	5494,114
4297,1061	4328,2163
4297,1061	5159,2616
4297,1061	5216,2369
4297,1061	5216,1379
4297,1061	4911,2264
4297,1061	5203,973
4297,1061	4816,3047
4297,1061	3674,1332
4297,1061	4173,1974
4297,1061	3803,1887
4297,1061	4309,259
4297,1061	4370,1210
4297,1061	5395,1539
4297,1061	5209,289
4297,1061	3527,2680
4297,1061	4017,1754
4297,1061	5412,1819
4297,1061	3693,2345
4297,1061	4481,1396
4297,1061	3986,1877
4297,1061	5861,822
4297,1061	5794,2133
4297,1061	5994,20
4297,1061	4397,2402
4297,1061	6013,818
4297,1061	4175,1905
4297,1061	4361,1145
4297,1061	4330,2222
4297,1061	4825,1491
4297,1061	5108,2164
4297,1061	4268,2584
4297,1061	3837,1811
4297,1061	4142,1446
4297,1061	4698,1672
4297,1061	3812,2072
4297,1061	5144,1338
4297,1061	6270,1099
4297,1061	4444,331
4297,1061	4889,1198
4297,1061	4165,2154
4297,1061	4490,548
4297,1061	5700,504
4297,1061	3483,2467
4297,1061	6418,854
4297,1061	3544,1876
4297,1061	4566,2105
4297,1061	6020,607
4297,1061	5764,1833
4297,1061	4063,2058
5867,6001	9932,7979
5867,6001	6095,9373
5867,6001	4422,8548
5867,6001	5003,7349
5867,6001	7429,5821
5867,6001	6420,8003
5867,6001	5015,9430
5867,6001	6446,7639
5867,6001	4722,5969
5867,6001	6470,5526
5867,6001	9605,8302
5867,6001	6941,7638
5867,6001	4276,9529
5867,6001	3455,8969
5867,6001	6203,6399
5867,6001	5909,8140
5867,6001	7138,7365
5867,6001	1985,9996
5867,6001	9540,7561
5867,6001	6047,9773
5867,6001	5148,9090
5867,6001	7494,9826
5867,6001	5817,7932
5867,6001	9645,7557
5867,6001	3116,9152
5867,6001	5604,3980
5867,6001	8499,8239
5867,6001	5686,9275
5867,6001	3779,7082
5867,6001	8653,9056
5867,6001	7835,9341
5867,6001	4242,6884
5867,6001	2828,8268
5867,6001	7334,9611
5867,6001	5154,5866
5867,6001	9072,9154
5867,6001	9808,7567
5867,6001	8041,9895
5867,6001	4488,9983
5867,6001	7419,6391
5867,6001	8268,8371
5867,6001	9588,6402
5867,6001	8828,9334
5867,6001	6438,6826
5867,6001	5769,3901
5867,6001	8811,7674
5867,6001	3367,8690
5867,6001	6137,8508
5867,6001	3568,9934
5867,6001	7814,7452
5867,6001	7370,5066
5867,6001	4293,7644
5867,6001	6685,4880
5867,6001	6383,5634
5867,6001	5837,7657
5867,6001	3910,8804
5867,6001	4859,8366
5867,6001	5804,7533
5867,6001	7935,5055
5867,6001	5432,6791
5867,6001	5376,6666
5867,6001	5888,5611
5867,6001	9831,7842
5867,6001	5325,9822
5867,6001	2950,9478
5867,6001	6039,7191
5867,6001	6094,8947
5867,6001	4721,7380
5867,6001	6114,4509
5867,6001	9959,9106
5867,6001	8401,6094
5867,6001	5101,8479
5867,6001	8024,6861
5867,6001	7229,7723
5867,6001	2857,8370
5867,6001	9238,8467
5867,6001	7262,5339
5867,6001	4839,6291
5867,6001	6879,4631
5867,6001	6225,6296
5867,6001	5502,9631
5867,6001	8219,5226
5867,6001	3593,9682
5867,6001	7110,4944
5867,6001	6712,6606
5867,6001	8111,6631
5867,6001	8952,8515
5867,6001	8186,6321
5867,6001	5424,8832
5867,6001	4514,6457
5867,6001	5455,9389
5867,6001	9673,6264
5867,6001	3446,8682
5867,6001	7573,8765
5867,6001	8416,7286
5867,6001	6311,7708
5867,6001	1965,9885
5867,6001	4957,7565
5867,6001	5169,9957
5867,6001	5591,7632
5867,6001	6619,9930
5867,6001	3990,6461
5867,6001	6109,9960
5867,6001	4348,9664
5867,6001	5641,8285
5867,6001	4378,8404
5867,6001	8435,9604
5867,6001	7068,8891
5867,6001	3934,7444
5867,6001	6266,5069
5867,6001	4118,9022
5867,6001	6105,6620
5867,6001	9197,6054
5867,6001	6842,8980
5867,6001	3136,8337
5867,6001	6678,9124
5867,6001	5979,6264
5867,6001	9050,8309
5867,6001	5650,9434
5867,6001	8258,7410
5867,6001	4843,8696
5867,6001	8663,5689
5867,6001	9740,9759
5867,6001	7418,6402
5867,6001	6401,7222
5867,6001	4816,9040
5867,6001	7198,9287
5867,6001	7016,5032
5867,6001	8533,6783
5867,6001	3224,7813
5867,6001	3321,8559
5867,6001	2669,8671
5867,6001	2860,9621
5867,6001	6888,9494
5867,6001	8325,7328
5867,6001	6477,6331
5867,6001	7337,7439
5867,6001	5926,4966
5867,6001	4924,4816
5867,6001	5655,7909
5867,6001	9072,5965
5867,6001	6392,4208
5867,6001	2895,9300
5867,6001	7476,7503
5867,6001	4277,8850
5867,6001	6643,7525
5867,6001	5056,4743
5867,6001	6471,4448
5867,6001	4935,6681
5867,6001	5763,9287
5867,6001	5178,5004
5867,6001	3902,7977
5867,6001	6493,5366
5867,6001	8259,7813
5867,6001	9332,8284
5867,6001	5142,8921
5867,6001	7590,6075
5867,6001	7247,5393
5867,6001	8539,8562
5867,6001	5096,5984
5867,6001	5962,7769
5867,6001	6928,5534
5867,6001	4872,5976
5867,6001	5888,4044
5867,6001	9136,9049
5867,6001	8733,6814
5867,6001	9422,6355
5867,6001	7292,5538
5867,6001	5151,9187
5867,6001	4910,5407
5867,6001	3029,9312
5867,6001	4655,7506
5867,6001	8771,5673
5867,6001	9359,6361
5867,6001	5454,5529
5867,6001	8036,9650
5867,6001	5916,7599
5867,6001	9988,9070
5867,6001	7293,5180
5867,6001	6707,9456
5867,6001	6345,5189
5867,6001	6973,8115
5867,6001	7585,6933
5867,6001	8833,5968
5867,6001	4516,5991
5867,6001	9204,9993
5867,6001	8089,8551
5867,6001	8479,8591
5867,6001	5895,5276
5867,6001	8151,8626
5867,6001	8234,5515
5867,6001	4058,7708
5867,6001	3044,8479
5867,6001	6019,6400
5867,6001	5518,8354
5867,6001	5766,8491
5867,6001	2651,9968
5867,6001	5019,6786
5867,6001	5602,8841
5867,6001	9713,9848
5867,6001	7908,6551
5867,6001	8370,9581
5867,6001	6924,9037
5867,6001	5331,8676
5867,6001	6796,6303
5867,6001	6984,5224
5867,6001	7815,9756
5867,6001	5610,5186
5867,6001	6705,7793
5867,6001	6307,6023
5867,6001	9923,7680
5867,6001	6839,5534
5867,6001	2506,9764
5867,6001	6695,5285
5867,6001	6965,5996
5867,6001	8001,5547
5867,6001	6739,9499
5867,6001	8464,7486
5867,6001	5390,8329
5867,6001	8123,5899
5867,6001	4374,7087
5867,6001	8827,7205
5867,6001	3051,8320
5867,6001	5658,8646
5867,6001	5623,7886
5867,6001	3716,8589
5867,6001	7683,7813
5867,6001	5443,6759
5867,6001	5114,7134
5867,6001	5032,4875
5867,6001	3760,8791
5867,6001	9690,6638
5867,6001	8468,5654
5867,6001	5175,4802
5867,6001	4488,9907
5867,6001	6452,8258
5867,6001	3703,7279
5867,6001	5012,8626
5867,6001	6959,6279
5867,6001	5945,4513
5867,6001	2188,9870
5867,6001	5977,9982
5867,6001	4344,8439
5867,6001	8358,6172
5867,6001	9943,7676
5867,6001	6058,7042
5867,6001	7855,5515
5867,6001	3972,7280
5867,6001	4633,9322
5867,6001	4395,6221
5867,6001	5197,6705
5867,6001	4994,6586
5867,6001	5691,4640
5867,6001	4176,8149
5867,6001	5522,7918
5867,6001	2622,9206
5867,6001	5931,6023
5867,6001	5621,6490
5867,6001	5752,4001
5867,6001	8978,8769
5867,6001	6317,5961
5867,6001	7808,6169
5867,6001	4712,5546
5867,6001	4816,9844
5867,6001	3216,9577
5867,6001	7901,6141
5867,6001	4685,9869
5867,6001	7754,7083
5867,6001	4132,7580
5867,6001	5204,9006
5867,6001	7680,8269
5867,6001	2264,9942
5867,6001	8307,7898
5867,6001	9889,9377
5867,6001	8972,7406
5867,6001	5617,6613
5867,6001	6525,5651
5867,6001	7603,9767
5867,6001	8913,6036
5867,6001	3412,8725
5867,6001	5655,7768
5867,6001	3667,7724
5867,6001	4222,5869
5867,6001	8103,6127
5867,6001	6473,6839
5867,6001	9311,7633
5867,6001	6684,6515
5867,6001	6069,5057
5867,6001	7714,8990
5867,6001	6510,7419
5867,6001	5144,9038
5867,6001	7445,6455
5867,6001	7676,7814
5867,6001	4809,5737
5867,6001	4857,9120
5867,6001	4838,6523
5867,6001	5618,6065
5867,6001	5839,9560
5867,6001	4716,6774
5867,6001	3479,9856
5867,6001	7964,5244
5867,6001	6998,5119
5867,6001	8069,8202
5867,6001	8306,6271
5867,6001	8687,9222
5867,6001	7514,6453
5867,6001	3780,8991
5867,6001	6661,7043
5867,6001	3989,9401
5867,6001	8902,9751
5867,6001	7895,9991
5867,6001	4241,5870
5867,6001	2346,9622
5867,6001	8310,7608
5867,6001	3524,8757
5867,6001	4801,8349
5867,6001	5815,8360
5867,6001	8584,8631
5867,6001	5379,6290
5867,6001	5373,4103
5867,6001	8300,6108
5867,6001	2506,9066
5867,6001	5785,7185
5867,6001	5959,6023
5867,6001	4332,8548
5867,6001	6885,6386
5867,6001	3133,9808
5867,6001	4256,9837
5867,6001	7065,4550
5867,6001	7655,7279
5867,6001	5627,9403
5867,6001	7376,9154
7753,2700	9266,4640
7753,2700	9072,3883
7753,2700	9527,536
7753,2700	6004,2869
7753,2700	8242,4389
7753,2700	8804,750
7753,2700	8726,4792
7753,2700	7445,1908
7753,2700	7253,135
7753,2700	9229,1843
7753,2700	8963,2281
7753,2700	9584,2964
7753,2700	7224,755
7753,2700	7263,732
7753,2700	7063,4179
7753,2700	9513,1901
7753,2700	9917,1444
7753,2700	9840,1515
7753,2700	7136,907
7753,2700	9708,316
7753,2700	9322,4960
7753,2700	7231,713
7753,2700	7119,1214
7753,2700	7376,1279
7753,2700	9028,5225
7753,2700	9342,2823
7753,2700	8446,1658
7753,2700	8419,2367
7753,2700	6661,3072
7753,2700	6648,1838
7753,2700	9927,2847
7753,2700	9313,2750
7753,2700	9303,735
7753,2700	8154,117
7753,2700	8953,2201
7753,2700	9450,4970
7753,2700	9474,4125
7753,2700	8849,1696
7753,2700	9109,3242
7753,2700	8201,4843
7753,2700	9666,4990
7753,2700	9315,1512
7753,2700	7571,2275
7753,2700	7183,4191
7753,2700	6386,1268
7753,2700	7897,2374
7753,2700	6156,1698
7753,2700	9655,710
7753,2700	8694,5086
7753,2700	9500,1419
7753,2700	7599,2204
7753,2700	9905,357
7753,2700	7850,2415
7753,2700	8818,1293
7753,2700	8572,3200
7753,2700	9299,237
7753,2700	8617,3707
7753,2700	7334,3033
7753,2700	6782,3888
7753,2700	8170,4612
7753,2700	9123,5005
7753,2700	8503,3164
7753,2700	8252,5031
7753,2700	5680,3275
7753,2700	9953,4455
7753,2700	8989,3455
7753,2700	8646,4901
7753,2700	9541,901
7753,2700	8654,195
7753,2700	7074,3305
7753,2700	7450,2778
7753,2700	8562,2001
7753,2700	9707,5538
7753,2700	8787,3353
7753,2700	9275,487
7753,2700	9176,1036
7753,2700	7985,1787
7753,2700	8509,781
7753,2700	6042,3180
7753,2700	5831,2310
7753,2700	9096,1745
7753,2700	7210,1815
7753,2700	8722,140
7753,2700	8256,1888
7753,2700	8462,4261
7753,2700	7785,1506
7753,2700	7364,1816
7753,2700	7708,3635
7753,2700	9428,2587
7753,2700	8153,4628
7753,2700	6524,2517
7753,2700	8257,4911
7753,2700	9823,4740
7753,2700	7085,2559
7753,2700	6959,4352
7753,2700	7358,1486
7753,2700	7558,553
7753,2700	9167,2612
7753,2700	9431,4059
7753,2700	8279,1890
7753,2700	7839,4322
7753,2700	8049,4105
7753,2700	8963,3753
7753,2700	9725,391
7753,2700	7622,1023
7753,2700	9269,5716
7753,2700	9478,4587
7753,2700	6547,973
7753,2700	8805,3002
7753,2700	9555,5574
7753,2700	9627,1289
7753,2700	9638,2763
7753,2700	6208,1767
7753,2700	9637,468
7753,2700	8469,2902
7753,2700	6203,1871
7753,2700	7604,1202
7753,2700	9208,3168
7753,2700	6712,4200
7753,2700	9663,708
7753,2700	9911,2087
7753,2700	8900,3538
7753,2700	7835,2801
7753,2700	6136,2020
7753,2700	9837,5720
7753,2700	6576,3555
7753,2700	7226,2392
7753,2700	9789,4104
7753,2700	8042,2665
7753,2700	6670,1059
7753,2700	5947,2178
7753,2700	9312,1202
7753,2700	7382,3387
7753,2700	9579,16
7753,2700	7163,4072
7753,2700	6495,3826
7753,2700	8141,166
7753,2700	6603,1160
7753,2700	8276,3963
7753,2700	9952,3927
7753,2700	9669,2322
7753,2700	6932,1649
7753,2700	8370,5069
7753,2700	7844,1435
7753,2700	9328,1533
7753,2700	9865,5825
7753,2700	9296,1932
7753,2700	8060,4038
7753,2700	8710,119
7753,2700	9213,3248
7753,2700	7478,2087
7753,2700	8798,3285
7753,2700	6392,3124
7753,2700	9240,2923
7753,2700	9761,5884
7753,2700	8950,5197
7753,2700	9699,2055
7753,2700	6962,2207
7753,2700	6988,4214
7753,2700	6534,1399
7753,2700	7819,815
7753,2700	7584,243
7753,2700	6268,2575
7753,2700	9084,5394
7753,2700	7229,3395
7753,2700	7061,493
7753,2700	8788,4758
7753,2700	7054,3786
7753,2700	7611,764
7753,2700	8001,492
7753,2700	8307,438
7753,2700	9170,1420
7753,2700	10000,5815
7753,2700	6604,1085
7753,2700	8766,630
7753,2700	9747,435
7753,2700	6831,3693
7753,2700	9887,4720
7753,2700	8413,340
7753,2700	5548,3248
7753,2700	9699,3761
7753,2700	6948,2141
7753,2700	8829,2447
7753,2700	7165,4067
7753,2700	7658,2729
7753,2700	5866,2666
7753,2700	7555,1246
7753,2700	9798,4815
7753,2700	9273,5659
7753,2700	6064,2744
7753,2700	7010,1705
7753,2700	9825,4007
7753,2700	7584,2708
7753,2700	5676,2627
7753,2700	9514,3859
7753,2700	6462,3222
7753,2700	9759,702
7753,2700	8445,2014
7753,2700	6828,2216
7753,2700	9262,4828
7753,2700	8350,3945
7753,2700	6477,1264
7753,2700	7088,2303
